评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
我知道大家很喜欢我国传统文化，但是大家能不能不要瞎吹？真的，老爷子刚撕两下子，就说我已经看出金鱼的形状了。咱能不能不要瞎吹，老爷子就是两个角，你告诉我，你看出金鱼来了。 老大，你这想象力是有多丰富？,2022-02-22 09:24:07,5,评论,我知道大家很喜欢我国传统文化，但是大家能不要瞎吹？真的，老爷子刚撕两下子，就说我已经看出金鱼的形状了。咱能不要瞎吹，老爷子就是两个角，你告诉我，你看出金鱼来了。 老大，你这想象力是有多丰富？,0.8352
小学玩过，只会撕爱心[妙啊],2022-02-22 09:13:04,4,评论,小学玩过，只会撕爱心,0.502
还记得小的时候，嗯，老妈教给的剪纸就有这么个剪鱼的方法。,2022-02-22 09:11:11,5,评论,还记得小的时候，嗯，老妈教给的剪纸就有这么个剪鱼的方法。,0.7806
关于我撕完后不仅不像鱼还因为把地板搞得太脏而被我妈打了一顿这件事[笑],2022-02-22 09:06:33,4,评论,关于我撕完后不仅不像鱼还因为把地板搞得太脏而被我妈打了一顿这件事,0.0331
爷爷好厉害！！！,2022-02-22 08:40:47,5,评论,爷好厉害！,0.8113
爷爷不用紧张，视频是可以拍很多次剪辑的[打call],2022-02-22 08:38:49,6,评论,爷不用紧张，视频是可以拍很多次剪辑的,0.9433
想起小学时候90年代就和小朋友玩过这种游戏，没想到居然是非遗，真的老祖宗的好多东西都是天生都会的。,2022-02-22 08:34:44,6,评论,想起小学时候90年代就和小朋友玩过这种游戏，没想到居然是非遗，真的老祖宗的好多东西都是天生都会的。,0.6566
真的太绝了  厉害的爷爷,2022-02-22 08:34:39,5,评论,真的太绝了 厉害的爷,0.4296
所以有没有人知道爷爷在哪个平台，我去支持一下,2022-02-22 08:00:26,5,评论,所以有没有人知道爷在哪个平台，我去支持一下,0.8938
我就知道，我就知道，我不是正常人类[傲娇],2022-02-22 07:55:17,5,评论,我就知道，我不是正常人类,0.0627
在申遗了思密达,2022-02-22 07:56:10,5,评论,在申遗了思密达,0.3211
竟然还有这玩意？！[doge],2022-02-22 07:49:32,6,评论,竟然还有这玩意？！,0.0113
不介绍一下吗？这和剪纸有什么关系，衍生还是分属不同地方的文化,2022-02-22 07:38:50,6,评论,不介绍一下吗？这和剪纸有什么关系，衍生还是分属不同地方的文化,0.1306
这东西也能叫非遗？,2022-02-22 07:37:49,5,评论,这东西也能叫非遗？,0.1169
这手给剪刀一样,2022-02-22 07:28:10,3,评论,这手给剪刀一样,0.441
“非遗”有艺术那味了哦🙄,2022-02-22 07:26:50,5,评论,“非遗”有艺术那味了哦🙄,0.7583
厉害啊,2022-02-22 07:24:42,3,评论,厉害啊,0.5613
太牛了,2022-02-22 07:25:22,4,评论,太牛了,0.4431
很有兴趣的看，但是过程中不断变化视角的镜头让我感觉自己跟个苍蝇似的看得头晕,2022-02-22 07:17:59,5,评论,很有兴趣的看，但是过程中不断变化视角的镜头让我感觉自己跟个苍蝇似的看得头晕,0.3084
拜托，那些觉得简单的请先自己动手试试再说好吗！还有那些说不像的你tmd是机器人是吧要检测一看看是不是！,2022-02-22 07:20:35,5,评论,拜托，那些觉得简单的请先自己动手试再说好吗！还有那些说不像的你tmd是机器人是吧要检测一看是不是！,0.1637
看前：就这？我也会！看后：我不配有手,2022-02-22 07:09:08,5,评论,看前：就这？我也会！看后：我不配有手,0.205
这玩意小时候也会一些，长大了就都忘记了,2022-02-22 06:52:15,5,评论,这玩意小时候也会一些，长大了就都忘记了,0.7764
很有兴趣的看，但是过程中不断变化视角的镜头让我感觉自己跟个苍蝇似的看得头晕,2022-02-22 07:17:59,5,评论,很有兴趣的看，但是过程中不断变化视角的镜头让我感觉自己跟个苍蝇似的看得头晕,0.3084
拜托，那些觉得简单的请先自己动手试试再说好吗！还有那些说不像的你tmd是机器人是吧要检测一看看是不是！,2022-02-22 07:20:35,5,评论,拜托，那些觉得简单的请先自己动手试再说好吗！还有那些说不像的你tmd是机器人是吧要检测一看是不是！,0.1637
看前：就这？我也会！看后：我不配有手,2022-02-22 07:09:08,5,评论,看前：就这？我也会！看后：我不配有手,0.205
这玩意小时候也会一些，长大了就都忘记了,2022-02-22 06:52:15,5,评论,这玩意小时候也会一些，长大了就都忘记了,0.7764
这个不太好看呀,2022-02-22 06:05:15,5,评论,这个不太好看呀,0.1528
大脑:你会了！手:你会个得儿[doge],2022-02-22 05:34:25,4,评论,大脑:你会了！手:你会个得儿,0.4923
不怎么样啊,2022-02-22 05:22:44,5,评论,不怎么样啊,0.046
这个三天就能学会,2022-02-22 04:45:43,4,评论,这个三天就能学会,0.765
可太特么难看了，三天说多了！,2022-02-22 04:47:53,4,回复,可太特么难看了，三天说多了！,0.038
[吃瓜][吃瓜][doge],2022-02-22 09:18:10,5,回复,,0.5667
以后我看谁敢说我撕纸是老年痴呆！！！,2022-02-22 04:39:22,6,评论,以后我看谁敢说我撕纸是老年痴呆！,0.011
啥玩意都是非遗[doge],2022-02-22 04:47:43,5,评论,啥玩意都是非遗,0.0687
剪刀：你知不知道你这样显得我很废物[doge],2022-02-22 04:14:10,4,评论,剪刀：你知不知道你这样显得我很废物,0.0143
好家伙，原来撕纸也是非遗,2022-02-22 04:13:18,4,评论,好家伙，原来撕纸也是非遗,0.8459
重温了小时候撕作业本的快感[doge],2022-02-22 03:54:23,4,评论,重温了小时候撕作业本的快感,0.821
我拿我弟刚做完的作业本试一下[妙啊],2022-02-22 03:50:07,5,评论,我拿我弟刚做完的作业本试一下,0.5954
我以前会撕雪花来着,2022-02-22 03:17:36,6,评论,我以前会撕雪花来着,0.6515
！我们小学兴趣课上也教过，但是我撕的跟狗啃似的，最后带回家我爸用剪刀补救了一下才贴在窗户上的[doge],2022-02-22 03:08:39,5,评论,！我们小学兴趣课上也教过，但是我撕的跟狗啃似的，最后带回家我爸用剪刀补救了一下才贴在窗户上的,0.3884
是申遗撕出来的作品，还是申遗怎么撕纸……没搞懂，和剪纸艺术啥区别,2022-02-22 02:55:21,5,评论,是申遗撕出来的作品，还是申遗怎么撕纸…没搞懂，和剪纸艺术啥区别,0.1927
我的脑子觉得已经会了，可我的手说没有,2022-02-22 02:56:47,5,评论,我的脑子觉得已经会了，可我的手说没有,0.4329
我上，我也行，你看桌子上的那些碎片，和我撕的多像[doge][doge][doge][doge][doge],2022-02-22 02:45:10,5,评论,我上，我也行，你看桌子上的那些碎片，和我撕的多像,0.7863
老师。您那里有换手的业务吗？我想换一双[雪容融],2022-02-22 02:42:48,5,评论,老师。您那里有换手的业务吗？我想换一双,0.2144
欣赏不来,2022-02-22 02:38:01,5,评论,欣赏不来,0.1299
首先，我承认爷爷确实NB，就算给我一天也不一定能撕的那么好，这还是很明显的。其次就是我对撕纸也能成为非遗感到疑惑，觉得仅仅只是撕纸而已，不明白哪里很重要，这种事（指用纸对折撕出一些简单的形状，即“撕纸”这件事情本身）不是人人都会吗？为什么这么值得重视以至于成为非遗了呢？还请各位指教,2022-02-22 02:31:27,5,评论,首先，我承认爷确实NB，就算给我一天也不一定能撕的那么好，这还是很明显的。其次就是我对撕纸也能成为非遗感到疑惑，觉得仅只是撕纸而已，不明白哪里很重要，这种事（指用纸对折撕出一些简单的形状，即“撕纸”这件事情本身）不是人都会吗？为什么这么值得重视以至于成为非遗了呢？还请各位指教,0.0135
有说  这有什么难的，我也行  有说   为什么不用剪刀    有什么用[辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛],2022-02-21 14:12:37,3,评论,有说 这有什么难的，我也行 有说 为什么不用剪刀 有什么用,0.1263
我看见做后展示那块 弹幕有个 “就这”我：？,2022-02-21 14:09:03,4,评论,我看见做后展示那块 弹幕有个 “就这”我：？,0.2343
还不错啊,2022-02-21 13:56:22,4,评论,还不错啊,0.8735
有个人说上不了台面，我看你才上不了台面[辣眼睛],2022-02-21 13:54:15,5,评论,有个人说上不了台面，我看你才上不了台面,0.0636
最开始:有什么难的我也可以最后:脑子:可以个头,2022-02-21 13:44:54,4,评论,最开始:有什么难的我也可以最后:脑子:可以个头,0.6885
他撕是艺术，我撕就成了老年痴呆,2022-02-21 13:45:20,5,评论,他撕是艺术，我撕就成了老年痴呆,0.0259
嘶个甄嬛的小像[汤圆],2022-02-21 13:44:20,5,评论,嘶个甄嬛的小像,0.4521
怎么可能有人撕纸比我剪纸还好看100呗[大哭][笑哭][笑哭]，一定是错觉我划走就没了,2022-02-21 13:42:47,5,评论,怎么可能有人撕纸比我剪纸还好看10呗，一定是错觉我划走就没了,0.4165
有手就行好吧，我没有手[嗑瓜子],2022-02-21 13:43:08,3,评论,有手就行好吧，我没有手,0.1714
有没有一种可能，仙家的撒豆成兵符箓是斯出来的。,2022-02-21 13:41:30,4,评论,有没有一种可能，仙家的撒豆成兵符箓是斯出来的。,0.2811
这东西挺好的 想传承的人肯定会有 主要是赚不来钱 时代变了 现在没钱真的太现实了 理想很丰满,2022-02-21 13:37:48,5,评论,这东西挺好的 想传承的人肯定会有 主要是赚不来钱 时代变了 现在没钱真的太现实了 理想很丰满,0.9669
有没有一种可能这是倒放！,2022-02-21 13:39:20,5,评论,有没有一种可能这是倒放！,0.1581
我怎么觉得就那样啊，没什么特别难的,2022-02-21 13:35:02,4,评论,我怎么觉得就那样啊，没什么特别难的,0.1307
。。。我小时候经常这样起撕着玩儿，虽然我是胡乱撕的，但是小时候的自己还是觉得把纸展开后是真好看[脱单doge],2022-02-21 13:32:38,5,评论,。我小时候经常这样起撕着玩儿，虽然我是胡乱撕的，但是小时候的自己还是觉得把纸展开后是真好看,0.9801
！这个爷爷好厉害,2022-02-21 13:28:21,3,评论,！这个爷好厉害,0.7828
我感觉我也行。[doge],2022-02-21 13:26:26,3,评论,我感觉我也行。,0.7631
牛爷爷,2022-02-21 13:25:09,3,评论,牛爷,0.6055
我是随便撕撕爷爷也随便撕撕[热词系列_破防了],2022-02-21 13:18:21,2,评论,我是随便撕爷也随便撕,0.0198
这不挺简单的吗？有手就行[doge],2022-02-21 13:12:35,5,评论,这不挺简单的吗？有手就行,0.0674
@孙芮芮芮芮芮芮,2022-02-21 13:11:45,4,评论,@孙芮,0.8607
好….好强！,2022-02-21 13:08:03,4,评论,好….好强！,0.9542
